address,first_action_iso_date,tzkt_info_name,mint_count,bought_count,bought_prices_avg,author_sold_count,author_sold_prices_avg,secondary_sold_count,secondary_sold_prices_avg,available_count,available_prices_avg,money_received,money_sent,ratio
tz1cmz72Vr3JSBQ2y6GNQQ1ubXHCZuCVW2aU,2021-03-26 22:08:02+00:00,,395,0,0.0,0,0.0,0,0.0,1,394.0,0.0,0.0,
tz1h4AgxhN1SFUCCBxy5149q9zcJ52JKd9w3,2021-03-26 22:08:02+00:00,,101,0,0.0,0,0.0,0,0.0,100,1.0,0.0,0.0,
tz1SLzmyuswtUcPH5PGq7utp6PdGSjS2HeYq,2021-03-26 22:15:02+00:00,,4,56,2.4285714285714284,0,0.0,0,0.0,2,1.0,0.0,17.0,
tz1SxszmgN6UcmqorTY9st1q5XPa5ZfnvdEb,2021-03-26 22:20:02+00:00,,0,2,0.484,0,0.0,0,0.0,0,0.0,0.0,0.484,
tz1RauySVaAKZy6S45arKTTqCFVfcAHLZLBw,2021-03-26 22:21:02+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz2EFp56uycWLP6xKThTtjxvqzAb4XXCshUz,2021-03-26 22:28:02+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1WDq99WVL1Kr8KugW6PccYxBmgFHz1ohJL,2021-03-26 22:29:02+00:00,GHOST crypto art,1091,6,0.2,28,1.53,0,0.0,1050,1.7631428571428622,7.458749999999999,0.4,inf
tz2QajwrzdPVnCPA7XWom8RsFn2ygZT989eL,2021-03-26 22:30:02+00:00,VIJU,315,9,0.6734166666666667,24,1.3785714285714288,0,0.0,258,0.7843023255813952,28.9575,2.02025,inf
tz1QvZjwDh3uVSHjSLANk3PUrfanR6p9E9VQ,2021-03-26 22:30:02+00:00,ludlow,146,0,0.0,4,1.0,0,0.0,136,1.0,3.9,0.0,inf
tz1PTyFT8zNyneuY6JtYkdGsz6znjYDMvvRh,2021-03-26 22:34:02+00:00,Cameron McManus,60,20,1.977692307692308,15,1.125,0,0.0,7,1.8571428571428568,8.774999999999999,30.21,inf
tz1VbyNAtFiGL1YzmF4NCcfeiGZCt4rkrwPy,2021-03-26 22:40:02+00:00,,270,0,0.0,0,0.0,0,0.0,268,1.0205223880597014,0.0,0.0,
tz1PxMfv7M1RGJKQfNyCj9ZsLpYVAjxAtT9N,2021-03-26 22:40:02+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1QwtwzTVCX6F8HyurmD27yHZnCDg17YrEz,2021-03-26 22:40:02+00:00,,15,0,0.0,6,3.0316666666666663,0,0.0,7,16.43857142857143,17.735249999999997,0.0,inf
tz1beBLy5RQsw7axugtLRU3pEgTDrxkCDKYP,2021-03-26 22:43:02+00:00,,216,17,0.85,36,0.5833333333333334,0,0.0,114,7.201754385964913,3.4125,5.1,inf
tz1LFyTmZvBZeM29k5kVy7w4DWoqY3DLHZtu,2021-03-26 22:44:02+00:00,,0,3,1.0,0,0.0,0,0.0,0,0.0,0.0,1.0,
tz1bfxuZ1QVoZWBUniv944uAL9rVfuYF9kRc,2021-03-26 22:54:02+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1WyfVx86e7Yts32ZMFf6mHJ4c9kC9JyNyw,2021-03-26 22:54:02+00:00,,0,4,1.7366666666666666,0,0.0,0,0.0,0,0.0,0.0,5.21,
tz1Xhyf3WDYUivX9HozrwGAQWyVB9Vu5NpMe,2021-03-26 23:02:02+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1RRXhv8nJbq6siCZE3UbpPXQG2EuL9TzS1,2021-03-26 23:03:02+00:00,Daniel Yamada,208,3,0.9333333333333332,3,2.2666666666666666,0,0.0,171,2.0140350877193023,6.63,2.8,inf
tz1e1op9is6ZoY9UPUdjaBv42uy3h9Uxar4V,2021-03-26 23:04:02+00:00,Pedro Colletto,408,10,0.15,66,0.2107142857142857,0,0.0,340,0.8501086956521742,2.87625,0.4499999999999999,inf
tz1VGa58DKLoj8quyB7FGgW7QDYSGPM9yBva,2021-03-26 23:09:02+00:00,,38,73,1.005,2,0.2,0,0.0,35,0.5171428571428567,0.3899999999999999,2.01,inf
tz1Pw6D2ucrRhusEZYs1wafZ3dcYLonA8PRK,2021-03-26 23:18:22+00:00,,3,0,0.0,0,0.0,0,0.0,2,87.5,0.0,0.0,
tz1NnyQ25eqy15jNAGBAU28SmpR2x7k22gLQ,2021-03-26 23:24:22+00:00,Guilherme Ache,140,10,0.9333333333333332,32,1.0,0,0.0,15,1.393333333333333,1.95,3.8,inf
tz1PfirGv1Qk9vK3eMnMkARudeRVwFx5ZZRF,2021-03-26 23:29:22+00:00,,3,535,11.818008333333331,0,0.0,0,0.0,1,5.0,800.4562289999999,650.2644,
tz1VbLtLG3Qfmo9vs22GHQkWgfWJ24UhXpYr,2021-03-26 23:38:22+00:00,,0,3,2.0,0,0.0,0,0.0,0,0.0,0.0,6.0,
tz1ef6P7bDqjEL4CbgjjJQvixD59sz82QLFw,2021-03-26 23:42:22+00:00,,211,31,1.9225,56,1.0,0,0.0,154,1.0,0.975,15.38,inf
tz1fEzsdDE7yW1jFJVupLk8fqWqh3HWF4kME,2021-03-26 23:45:22+00:00,,0,96,1.4581463414634146,0,0.0,0,0.0,0,0.0,0.0,59.784,
tz1XCSnpFNHKiqK6LDGExXfsdiuPs9Pez7UT,2021-03-26 23:48:22+00:00,,10,0,0.0,0,0.0,0,0.0,10,1.0,0.0,0.0,
tz1egRhrySiFZsRP8M5oK5fFpKFQk1L1T8Y7,2021-03-27 00:06:09+00:00,Julian Gallese,176,10,2.95,53,2.566666666666667,4,1.9375,103,2.2572815533980584,38.31250000000001,29.5,1.3247311827956991
tz1aqECVY4HdYoLANRp1jQTqxytztpHUxeCr,2021-03-27 00:17:09+00:00,z u m o,511,12,0.9285714285714286,261,1.9455445544554453,1,0.5,157,5.108662420382165,191.63749999999985,6.5,3.8910891089108905
tz1VPJ5QqquoUZipRDusjrc7QG6nMCk2amMN,2021-03-27 00:19:09+00:00,,0,3,1.0,0,0.0,0,0.0,0,0.0,0.0,2.0,
tz1ZwNraeT5uqvvd9kfcFwy2nwpWzoGUByUM,2021-03-27 00:21:09+00:00,Kate Alexandria,725,26,0.9615384615384616,96,1.6428571428571428,1,0.5,611,0.563011456628478,22.47500000000001,12.5,3.2857142857142856
tz1iSX2711kWcSazhemXmtG6p5pJPiyurnqD,2021-03-27 00:22:09+00:00,,662,5,1.0,18,0.11,0,0.0,636,0.3092499999999986,0.53625,1.0,inf
tz1MGchzZ8mnYjz479ixfQ5YNt5HztgRpAWF,2021-03-27 00:23:09+00:00,,222,0,0.0,0,0.0,0,0.0,2,111.1,0.0,0.0,
tz1b8RfJN6LYocnNFTTmyrALdg8eDAV5r5dY,2021-03-27 00:31:09+00:00,,8,0,0.0,1,20.0,0,0.0,5,20.0,19.5,0.0,inf
tz1VWBwFKLq6TCrPEVU8sZDfrcbx9buqMxnZ,2021-03-27 00:45:09+00:00,,104,101,54.63460447761193,32,103.8125,1,1337.0,26,40.15384615384615,3600.828550000002,3760.518499999999,0.07764584891548243
tz1gARs7xtCzXHaFmzHix1K4CaZyd9GosMjj,2021-03-27 00:47:09+00:00,,85,0,0.0,10,1.5,0,0.0,76,1.6184210526315783,14.625000000000002,0.0,inf
tz1Y4mWf3bEdQthAkTp92jQ2XDbezvmANTsY,2021-03-27 01:06:09+00:00,,2563,0,0.0,0,0.0,0,0.0,34,2.0,0.0,0.0,
tz1fS3jxQfAyPH4fqZyseVzDRJG3HHKcLMoC,2021-03-27 01:11:09+00:00,Marion GUY,365,53,1.907142857142857,112,5.833333333333333,3,1.0,70,5.371428571428571,68.65,26.7,5.833333333333333
tz1Tn3mV6cUCT1vZ56xUypVZhYPBCmTQ4VEi,2021-03-27 01:25:09+00:00,,0,1,1.0,0,0.0,0,0.0,0,0.0,0.0,1.0,
tz1TsZ7pAtRYrDgw7UhSdKZhLPi8ubG41W2G,2021-03-27 01:28:09+00:00,,0,1,1.0,0,0.0,0,0.0,0,0.0,0.0,1.0,
tz1Noy6LnEgMjpAwf8nz3cHFAcF6tptGp4bq,2021-03-27 01:34:09+00:00,Astrosuka,1050,42,2.1024848484848486,70,2.2266045581395346,0,0.0,673,1.588965441379311,136.120396,69.382,inf
tz1Rb4fB4MpfDYpoCKEPxY9tAa8PPaChjoTd,2021-03-27 01:53:09+00:00,,0,25,2.951333333333333,0,0.0,0,0.0,0,0.0,0.0,44.27,
tz1hJKBES7dcqZWaJfSrvjfyWD6YgzZwuM4q,2021-03-27 02:03:09+00:00,,259,28,1.3555555555555554,0,0.0,1,1.0,49,1.3333333333333333,0.1,12.2,0.0
tz1Q54FD1ooX8oo37XK29DCn3wCdpwxow223,2021-03-27 02:21:09+00:00,,102,0,0.0,0,0.0,0,0.0,97,3.765,0.0,0.0,
tz1UQqDZPQLM32ewUzpq29iXmuFvuJ1WersK,2021-03-27 02:21:09+00:00,,0,41,3.2625,0,0.0,0,0.0,0,0.0,0.0,65.25,
tz1hy9Li3m4Ree5uoRC95UeCnp7XDUGtgxuF,2021-03-27 02:25:09+00:00,,15,0,0.0,6,1.1666666666666667,0,0.0,9,2.0,6.825,0.0,inf
tz1XsNqf1TgBAbURxBAmLKdMS677RBSuFUvj,2021-03-27 02:29:09+00:00,The eye 👁️‍🗨️👁️,564,104,1.4720833333333332,106,1.295,1,0.25,417,2.124336569579288,110.45175,35.33,5.18
tz1RvDpXKZjWNVV8Hk432i7VozAZZb7zDuCu,2021-03-27 02:33:09+00:00,,0,13,3.4545454545454546,0,0.0,0,0.0,0,0.0,525.0,38.0,
tz1Tsxgug3Q26QNoR1TUhumfkHjxa3SYhxhE,2021-03-27 02:37:09+00:00,,10,0,0.0,0,0.0,0,0.0,2,1638.5,0.0,0.0,
tz1VjDRucYD9jHnVbNiTLRzZf3C4YW9Eupa7,2021-03-27 02:38:09+00:00,matsys,270,41,3.4,117,1.434782608695652,1,0.75,51,4.088235294117647,33.225,34.0,1.9130434782608694
tz1QCTcCub1VdM7ZjT4qnuhEr1W5VCK4QwkF,2021-03-27 02:52:09+00:00,,1,0,0.0,0,0.0,0,0.0,1,5.0,0.0,0.0,
tz2NYQ2Mm7dYVmuQ8eFZfhc7Md2gf9L1Nq2Q,2021-03-27 02:57:09+00:00,,0,19,0.8606666666666668,0,0.0,0,0.0,0,0.0,0.0,12.910000000000002,
tz1LqA97mkMJWcu5iSrkNA5MzTxyyLkZH5ca,2021-03-27 02:58:09+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz2MB3rjQZvrT4oWRcDBXPf1CA8CjbSMpbTk,2021-03-27 03:00:09+00:00,,0,2,1.222,0,0.0,0,0.0,0,0.0,0.0,2.444,
tz1NNHmNQ6yhjgm4k4n26Mou7EFx7m6pNEmj,2021-03-27 03:03:09+00:00,Geno,70,0,0.0,0,0.0,0,0.0,24,1.09375,0.0,0.0,
tz1XM6XoNjAXEqY4kKQGm5EiGRishrmcrsPe,2021-03-27 03:11:09+00:00,kubo,231,11,2.388888888888889,3,9.0,0,0.0,158,10.08860759493671,26.325,21.5,inf
tz1US3z8Lc7SQuKaCJ13TXb23634nNmAnGnR,2021-03-27 03:19:09+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1c7WLgTXWDxeAu9gKkJW2RHZTAKvSXTZXU,2021-03-27 03:23:09+00:00,,110,0,0.0,0,0.0,0,0.0,110,5.0,0.0,0.0,
tz1iCYdu6B2uozK246QsGCukGZY2ycxRd3p1,2021-03-27 03:31:09+00:00,Chip Riggs,305,68,1.0814285714285714,104,4.5,0,0.0,61,5.081967213114754,17.55,22.71,inf
tz1gmkLRbPVn5rCM4tWAcdXDR1Musp2L5Niz,2021-03-27 03:40:09+00:00,,100,0,0.0,0,0.0,0,0.0,100,10.0,0.0,0.0,
tz1QisCpFmoCVWPQJGpdXnmeXFdwBPiPvHdq,2021-03-27 03:47:09+00:00,,0,50,1.5176470588235291,0,0.0,0,0.0,0,0.0,0.0,25.8,
tz1Rq8L894Bv3rjDjgKUqq1H6HcMnu661GWe,2021-03-27 04:02:09+00:00,,150,0,0.0,0,0.0,0,0.0,40,2.375,0.0,0.0,
tz1MUnXG1Gc8mXiwPBPCe3jow94MHUo6RNxH,2021-03-27 04:04:09+00:00,,11,0,0.0,0,0.0,0,0.0,4,64.25,0.0,0.0,
tz1hUyqhyNXYFmCDkVKz2RWn1mfpHwiwCezE,2021-03-27 04:27:09+00:00,,0,93,5.460000000000001,0,0.0,0,0.0,0,0.0,0.0,32.760000000000005,
tz1dtKSHWBbhTngZNubXU3RVxMp6RY8dCmPL,2021-03-27 04:28:09+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1YcBqcGcPngDqpeYWT3Fb1Nfmo8QV6geKq,2021-03-27 05:01:14+00:00,,0,5,7.6,0,0.0,0,0.0,0,0.0,0.0,38.0,
tz1g8tWPsKAJLzeKEof74Rvnr3gpXe1iuHUV,2021-03-27 05:05:14+00:00,KNOWSTATIC,1688,61,2.8875,101,1.8333333333333333,1,0.146,103,32.480582524271846,19.6021,23.1,12.557077625570777
tz1YyghJAZLg3PicMC2mQwVPCSs4vRkjisMs,2021-03-27 05:09:14+00:00,,100,0,0.0,0,0.0,0,0.0,7,64.28571428571429,0.0,0.0,
tz2Mz3ovkZR2HyC89CHHSdsrPya1mKSmLWfD,2021-03-27 05:22:14+00:00,MoistZombie,0,5,7.0,0,0.0,0,0.0,0,0.0,0.0,7.266693,
tz1hQ9ch1VZSmD6Yeyia8oiBbFrBEyNaiZNZ,2021-03-27 05:46:14+00:00,56clindsey,867,7,3.25,30,1.1333333333333333,0,0.0,538,1.5743494423791822,33.15000000000001,13.0,inf
tz1LcAD43SZ957sctCKdKxYJsQrEnNahTFaB,2021-03-27 06:00:14+00:00,,0,37,2.0,0,0.0,0,0.0,0,0.0,0.0,2.0,
tz1fEUcHS1AMM9fkqWBQG8uzJwxwLWfWtphT,2021-03-27 06:16:14+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1VLyW483Xza4WHHQyRKVp7WoBcN9mhiuQW,2021-03-27 06:16:14+00:00,,0,78,3.1875,0,0.0,0,0.0,0,0.0,0.0,25.5,
tz1erMNs6R26JHVUBpEssd2XDqJ9jvC34HwM,2021-03-27 06:44:14+00:00,OMEP,351,23,0.8059999999999999,123,2.45945945945946,10,3.875,144,4.135416666666667,180.5500000000002,8.866,0.6346992153443768
tz1hjS6bZiDnhAuZdXNzsNRidjqwEdBtX7fP,2021-03-27 07:22:14+00:00,,3,0,0.0,0,0.0,0,0.0,3,12.666666666666666,0.0,0.0,
tz1Sew8x4S8xfnmHweASbxen2ooDQkP1NATL,2021-03-27 07:23:14+00:00,SYSTEM,1414,98,2.235822580645161,100,5.328125,4,1.5,239,51.29784482758621,166.83749999999998,176.621,3.5520833333333335
tz1VCbkNgemEePxCsL7rMwkzLtwx5fCtbjMc,2021-03-27 07:31:14+00:00,Marc Leschelier,151,0,0.0,85,8.4,1,2.9,73,6.00684794520548,41.24,0.0,2.896551724137931
tz1V7GC8EeE3iowHV79BraFnqSaX2QwUzGJ5,2021-03-27 07:33:14+00:00,,71,0,0.0,0,0.0,0,0.0,70,1.6428571428571428,0.0,0.0,
tz1e6dzbBbVq192SMgGsEoUo4nZkpUqZ7ZPP,2021-03-27 07:35:14+00:00,,10,4,0.5333333333333333,4,1.0,0,0.0,6,1.0,3.9,1.6,inf
tz1i74Gn4CGX4PqkXAGedTExJgwNfHKDL9No,2021-03-27 07:38:14+00:00,,83,0,0.0,12,0.875,0,0.0,66,0.9984848484848488,10.2375,0.0,inf
tz1VCMfPcEPYz6mbJWTRFhuZE8SoDYi44bN3,2021-03-27 07:45:14+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1Q2KW9e99PFL8HBXiAS6qr3Ejx7M6SfxDx,2021-03-27 07:55:14+00:00,,0,21,3.418,0,0.0,0,0.0,0,0.0,0.0,17.09,
tz1YR3Ahgx8d1XAxp2CYd6MKGvynTBpnefyA,2021-03-27 07:59:14+00:00,,10,0,0.0,0,0.0,0,0.0,10,5.0,0.0,0.0,
tz1ems71TEL35915e6fHL5QnBccv1aGKefrR,2021-03-27 08:05:14+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1WpReTdtrMf5rzr9VTnNVVUjk667pTmUrm,2021-03-27 08:35:14+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1N5NSbePf7C3b4zjNsirNUvmC6Cco4xT7f,2021-03-27 08:44:14+00:00,FROGYWOGY,42,0,0.0,2,1.666,0,0.0,40,1.6650999999999985,3.2487000000000004,0.0,inf
tz1UfLJFB8g1kwdCEFghdu3TKDNwRusgeYqr,2021-03-27 08:54:14+00:00,,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1Z6dkDsnWHwSpVKsQV67s2YF5PxrA4KEs9,2021-03-27 09:16:54+00:00,,0,3,0.1,0,0.0,0,0.0,0,0.0,0.0,0.1,
tz1WtBa2BL6FT2P3WpBjzTxtqJwoU7oQ1KBc,2021-03-27 09:53:54+00:00,,9,0,0.0,0,0.0,0,0.0,9,2.9000000000000004,0.0,0.0,
tz1dnoAmLUaZyzdJifyxYMN5B5hNAJsYwQr3,2021-03-27 10:01:34+00:00,,0,183,27.05643410852713,0,0.0,0,0.0,0,0.0,114.59,3529.2800000000007,
tz1S3QdtudPQgXGrvA6BFDqZsKFuEeBkbiJr,2021-03-27 10:07:34+00:00,,0,44,1.0,0,0.0,0,0.0,0,0.0,0.0,3.0,
tz2TmWgzuCLUJkRSuTriMpoQbits13NmR24L,2021-03-27 10:09:34+00:00,,0,56,4.308852941176471,0,0.0,0,0.0,0,0.0,0.0,146.501,
tz1VZJEoihEVGBjfz9rzRUtro8q4AEn2e1Db,2021-03-27 10:21:34+00:00,David Drayton,242,51,1.82125,121,3.75,1,4.0,110,1.7636363636363637,58.899999999999984,43.71,0.9375
tz2FrmDC3GiMxY1z3vkCQeUFLn5TDMjyvCGC,2021-03-27 10:21:34+00:00,,1012,0,0.0,0,0.0,0,0.0,1010,1.0891089108910892,0.0,0.0,
tz1UBEESNXbM8vYxt39TyPWZjdpKDVZ5D7qe,2021-03-27 10:32:34+00:00,,0,30,5.577357692307692,0,0.0,0,0.0,0,0.0,0.0,145.0113,
tz1YEJjfTyBC2mYUKZNLtCYMHet7FAcA8kCt,2021-03-27 10:36:34+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1ZqdghLzLt6D3FGBtN6CdgymAiD7Yc1nyn,2021-03-27 11:05:14+00:00,,18,1,0.9,0,0.0,0,0.0,15,33.333333333333336,0.0,0.9,
tz1TjCKmXGJsLZSxP2ydfFNRdsRrYguBsomT,2021-03-27 11:15:14+00:00,Avlevytska,25,6,2.9166666666666665,1,15.0,0,0.0,21,15.952380952380953,14.625,17.5,inf
tz1Z6LEmMia8X9eX8SpZYwkpkd3mn63hkDxi,2021-03-27 11:16:14+00:00,,1,0,0.0,0,0.0,0,0.0,1,50.0,0.0,0.0,
tz1WmKh3DyWQVqyS5Aup76NgwfVB1WnN5pzj,2021-03-27 11:17:14+00:00,,2,0,0.0,0,0.0,0,0.0,1,10.0,0.0,0.0,
tz1TUYiabZvck25KV8urL93nHxwmqwi1sZXP,2021-03-27 11:23:14+00:00,NFT_Dream,225,43,1.075,85,0.5952380952380952,2,1.0,65,1.5152307692307694,12.2875,10.76,0.5952380952380952
tz1iquKuKkGJj1m87K7KNnmaiemrvkKTPbzV,2021-03-27 11:36:14+00:00,,10,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz2Ri4r7kxpc3bFW4gCqP8pvh19iBtdQmEpU,2021-03-27 11:41:14+00:00,,1,11,0.2,0,0.0,0,0.0,1,100.0,0.0,0.2,
tz1YjXeTSVhbEa9wY8X5prYgnZt5fQEnGUSa,2021-03-27 11:57:14+00:00,Bruno Fernando,175,0,0.0,36,1.0,0,0.0,139,1.323943661971831,3.9,0.0,inf
tz1KwL1wiD3tH7fnYfvsr7RngoXUAkc6juRf,2021-03-27 12:19:14+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1XBffw8QWeLoUA5WL6eb3pPxqUaNz1mNC6,2021-03-27 12:27:14+00:00,introboiz,26,3,0.5,5,1.0,0,0.0,19,1.0,4.875,1.0,inf
tz1fQtjHnwCtAGYp1tikz5u5dcS8PR81kZ58,2021-03-27 12:29:14+00:00,Alonerone,153,22,3.933333333333333,103,5.747572815533981,2,30.0,19,12.526315789473683,727.5750000000005,82.6,0.19158576051779935
tz1ityKVKAo1fNgemGym7u5xq1QoKrngfd2g,2021-03-27 12:32:14+00:00,Ariel Malka,596,8,0.6785714285714286,10,1.4,0,0.0,246,2.861788617886179,13.65,4.75,inf
tz1NDgJVBfC7hTyTMBqubcNn6fNX1Uf8bgsB,2021-03-27 13:06:14+00:00,ToT,561,16,1.8333333333333333,62,2.3529411764705883,1,1.9,401,2.2319201995012468,78.19,16.5,1.238390092879257
tz1Nn3Wb7rtmyBpUHdGnrwYDYa6jy9RPRwZK,2021-03-27 13:10:14+00:00,Mauricio Messa,76,31,0.15275,0,0.0,1,3.0,63,4.385714285714286,0.3,1.6109999999999998,0.0
tz1Wwe1nC7QmLXNa1rTm2ZAojm3HjDQ2jrj6,2021-03-27 13:28:14+00:00,,14,0,0.0,0,0.0,0,0.0,14,6.642857142857143,0.0,0.0,
tz1Krd1JqtKuDrdz5b6at6c6cX9E7gCZ99RR,2021-03-27 13:29:14+00:00,UFOS Gallery,247,49,1.375,36,3.0,0,0.0,171,1.3584905660377358,2.925,5.5,inf
tz1QhXND5Q9YPCky14uiRZrf3qkXbxSuKJLS,2021-03-27 13:56:14+00:00,drepinh0,30,0,0.0,25,0.86,0,0.0,6,24.33333333333333,20.9625,0.0,inf
tz1diVU51UZnHn8ctF3yFtmGpaYAMCHPzgfB,2021-03-27 13:58:14+00:00,,5,2,2.0,1,18.0,0,0.0,0,0.0,17.55,2.0,inf
tz2ALu8Jxf2SMgzSZaZEwfiJQbogpUDPStwz,2021-03-27 14:03:14+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,344.0,
tz1M2dEHD5ciGHjui6qttt6MUkithvNVe3fz,2021-03-27 14:35:54+00:00,Mete,273,14,1.5,92,0.9567567567567564,1,0.75,91,1.0560439560439572,34.590000000000025,9.0,1.2756756756756753
tz1fXcyugtuDQt7yMqHKNPcBkG9s1PqkqTCY,2021-03-27 14:35:54+00:00,MysterDoubleU,224,17,1.3333333333333333,103,1.25,2,3.5,65,3.263888888888889,8.0125,4.0,0.35714285714285715
tz1bbLquRpnE5v8sDf6Qc43snV1ays5vaq6v,2021-03-27 14:57:54+00:00,,126,272,1.5523999999999998,0,0.0,0,0.0,85,1.3478260869565215,0.0,46.572,
tz1hxvWSJ6JUBuKH4K5mV1rLhQpqVNWqe5k7,2021-03-27 14:59:54+00:00,,27,0,0.0,0,0.0,0,0.0,26,3.076923076923077,0.0,0.0,
tz1X65guZ53peyPonpAr8YHeDMZuakHZxYFw,2021-03-27 15:07:54+00:00,Jason Objekt,100,153,0.5,30,3.0,0,0.0,11,0.95,36.39375,3.5,inf
tz1UjQtDHSXw1qGApFGa7c48nQTK4GbaHhyg,2021-03-27 15:27:54+00:00,,9,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1LFXCA66WdgWP2q3HBAZQmaQPB6gxFgJ5A,2021-03-27 15:29:54+00:00,Umanesimo Artificiale,89,17,0.5,3,1.0,0,0.0,83,10.36144578313253,2.925,0.5,inf
tz1Ke7VnmU7kbMENNELV9vRCmT1FZdfCLiKA,2021-03-27 15:44:18+00:00,mikedotalmond,33,0,0.0,0,0.0,0,0.0,32,28.8125,0.0,0.0,
tz1LrHmTsBE1WXnBmscZXCBLL6iDF7Qpuf9y,2021-03-27 15:54:18+00:00,,0,17,1.0,0,0.0,0,0.0,0,0.0,0.0,1.0,
tz1R9REWWZZJSbMvBbtQzzEG5nM1j4R7SN3M,2021-03-27 16:02:18+00:00,jonofyi,11,15,2.34375,10,5.0,0,0.0,1,100.0,48.75,18.75,inf
tz1Wj9i5eWvp9Zz2ug9tAaMvZxUDbbtZHYgF,2021-03-27 16:20:18+00:00,The Pixel Beaver,500,0,0.0,6,1.0,0,0.0,94,1.0,5.85,0.0,inf
tz1fiVZ49LPVwQP8z5AuTe9gKdD2CagcLL9M,2021-03-27 16:20:18+00:00,nikita panin,868,28,1.6106399999999998,66,1.8333333333333333,0,0.0,784,1.153061224489796,117.97500000000022,40.266,inf
tz1YPvasSrtvHzFAgSyZBQVUF6XqqLpUyiXa,2021-03-27 16:22:18+00:00,,12,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1Mhfv3Lrnbga9t6AuNHer3nfh56cEEdJY5,2021-03-27 16:30:18+00:00,,0,120,3.7857142857142856,0,0.0,0,0.0,0,0.0,0.0,26.5,
tz1LU6wcduRwVg5kX3k4thP9Eo7i5Rcu1XPS,2021-03-27 16:31:18+00:00,,10,0,0.0,0,0.0,0,0.0,1,2000.0,0.0,0.0,
tz2FsCtweMFWoqtvqPH2cWhZyyxb7ZtGKFmc,2021-03-27 16:37:18+00:00,,100,0,0.0,3,1.0,0,0.0,47,1.0212765957446808,2.925,0.0,inf
tz1cC72aAiLKSk3E9afYKfD8WmqoxNiYeFdB,2021-03-27 16:48:18+00:00,geb,322,11,0.5785714285714285,10,1.0,0,0.0,158,1.0,9.749999999999998,4.05,inf
tz2GjsGgReuuQEP5QgquhxRoKpVcBJ4mVUSL,2021-03-27 16:53:18+00:00,mariost,135,10,1.0,101,2.8833333333333333,5,3.375,36,2.173611111111111,9.78375,2.0,0.854320987654321
tz1VnyeHLAZoqZYe1nHhh2Z3Gd54bLk4scMk,2021-03-27 17:01:18+00:00,,0,3,1.0,0,0.0,0,0.0,0,0.0,0.0,1.0,
tz1U2xpbWQzaktbGrCwHGW9WVGMPDSAdPXr8,2021-03-27 17:05:18+00:00,,0,77,6.066666666666666,0,0.0,0,0.0,0,0.0,0.0,91.0,
tz1bvPTWYbgdSXKyhoiuphSVGvXENx3TsW2f,2021-03-27 17:08:18+00:00,,0,1,0.2,0,0.0,0,0.0,0,0.0,0.0,0.2,
tz1LqPYSEo8epyMpN6djVVEqRA6uBF3HoRjv,2021-03-27 17:12:18+00:00,Jissse,102,17,3.4,44,12.970588235294118,0,0.0,64,11.32421875,429.975,17.0,inf
tz1Upu3sKGgu9iqcB1P5FTJVsD5DjgLvKocY,2021-03-27 17:17:18+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1Tth3DumyPqMsYUgxSGLiNGgeCV3b6fqp2,2021-03-27 17:20:18+00:00,,0,112,8.275675675675675,0,0.0,0,0.0,0,0.0,0.0,306.2,
tz2By83ZcRtUbE4ZQZ3FrWywrxxuN527DbN7,2021-03-27 17:20:18+00:00,Max Flowers,4,3,0.5,0,0.0,0,0.0,1,1.0,0.0,0.5,
tz1YMnT8Bs5EjqjqcabF92MSQRehMcbLDFwb,2021-03-27 17:23:18+00:00,,1,0,0.0,0,0.0,0,0.0,1,1.2,0.0,0.0,
tz1TCUsmSJPodesLrQ6Z89EXLQut5Ch1SgSp,2021-03-27 17:40:18+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
